,Tweet Id,Screen Name,User ID,Tweet Text
0,1459158123902500870,OfficeAShaikh,1349606958383341568,b'@NSUIMaha State President @amirshaikh_INC  along with State Office Bearers Have given application to the Superintendent of Yerawada Mental Hospital with a request to admit #kanganaranuat in the mental hospital for statements on India\xe2\x80\x99s freedom and freedom fighters. https://t.co/6yAHCPm7gs'
0,1459158055892000773,RajeshMy2000,1166366586661457921,b'The real \xe2\x80\x98\xe2\x80\x99bheek\xe2\x80\x99 since 2014.\n #kanganaranuat https://t.co/afAO0c7pkd'
0,1459158049612976129,A01mirza,1444209776271888385,b'buycote #kanganaranuat all movies and songs'
0,1459157630954262529,AtriUnmukt,1428624224642506758,"b'She is right. Congress disrespected millions of freedom fighters by saying charkhe se mili Azaadi. Jo charkhe se mili, jo angrezon ki chaploosi se mili azaadi woh bheekh hi thi. #kanganaranuat'"
0,1459157558963408900,vivaantastic,1173710136256294913,"b""Those who are defending #kanganaranuat about her recent marks on 'Bheek' thing about Azaadi,\n\nBeta, You're true face of fuckin Anti-National, Mfs. Enjoy."""
0,1459157557180833799,Rubinafeeds,1332363890894639104,"b'so much hate for a daring womans.\nIf she speaks against the wrong, then its hurts people a lot. in a male dominated country But no matter how much you try to Stop. But the success of those womens will always be a slap on your face.\n\n#RubinaDilaik #KanganaRanuat https://t.co/PJ9DG61sXS'"
0,1459157434509889545,ImraanPj,3048243145,"b""#kanganaranuat's shameless statement gives no shock to folks since that's something expected from a follower of bootlickers. The efforts of brave freedom fighters won't matter to the traitors who try destructing the nation every now and then. https://t.co/oabqqSzsBp"""
0,1459157399592259592,sudhirbharg,161631977,b'#kanganaranuat has exposed fakeries of @INCIndia on independence of the country. She explained facts precisely in a few sentances. People need to understand the truth.'
0,1459157256960974863,kashprov003,1444589715538071552,b'Keep trolling guys \xf0\x9f\x98\x8a\xf0\x9f\x96\x95\nTrue fans\xf0\x9f\x92\x9a\xe2\x9d\xa4\n#kanganaranuat'
0,1459157230729768966,Etclaim,422558825,"b'I condemn statement of #kanganaranuat saying we got real freedom in 2014, before it was just begging.\nKangana is not aware of what freedom is? For 200 years, so many sacrifice their life for what we say as freedom!\n@rashtrapatibhvn must withdraw her award.\nhttps://t.co/v5doJQPcO6'"
0,1459157198643154955,SnehaJhasinger,1401589550166642691,"b""It's a Big blunder, \nopenly #KanganaRanaut is challenging the identity &amp; integrity of this \xe2\x80\x9cNATION\xe2\x80\x9d\xe2\x80\xa6\xe2\x80\xa6\xe2\x80\xa6!\n\nShame on you #kanganaranuat \n\xf0\x9f\x91\x86\xf0\x9f\x91\x86\xf0\x9f\x91\x86\xf0\x9f\x91\x86\xf0\x9f\x91\x86\xf0\x9f\x91\x86\xf0\x9f\x91\x86\n\nJAI HIND \n\n@INCIndia \n@priyankagandhi @LambaAlka @Pawankhera \n#PAKVSAUS https://t.co/uvNJE2ohLc"""
0,1459157052471742464,ApurvN05,945518399798484992,b'Just finished watching #sardarudham and I\xe2\x80\x99m still traumatised by the jalianwala bagh scene. I think #kanganaranuat should be jailed for making such shameful remarks.'
0,1459156994439348231,Khan__Naseeb,855017540971413504,b'#ShameOnNavikaAndTimesNow\n#kanganaranuat \n\nMeet the first prime minister of independent India\xf0\x9f\x91\x87\xf0\x9f\x91\x87 https://t.co/PQQVlFqZHd'
0,1459156721318780933,pardhu_leo,1667015942,b'@themangoindian @INCIndia is making #kanganaranuat more famous \xf0\x9f\x98\x85'
0,1459156678117494789,utkarshydv1,1253612287878807555,b'#kanganaranuat  did her best in spreading hates \xe2\x80\xa6so of course she deserves the 4th highest civilian award \xe2\x80\xa6at least she has given her \xf0\x9f\x92\xaf to this field  (according to governments  of india) https://t.co/uFsrUn5m1e'
0,1459156639571795971,rajesh_1407,206529737,b'Only awards can be obtained bt begging . Not freedom. \nKangana statement is insult to all our freedom fighters. She should be arrested for this.\n#kanganaranuat'
0,1459156624237481987,Pandeylogic,1297197924879757313,"b'And, I wonder if @TimesNow will share video of those who clapped when #freedomfighters from #Bapu to #Nehru to #Patel to #Bose to #Azad to #Pandey were being labeled beggars?\n\nNot only that @navikakumar be sacked, #kanganaranuat sent for rehabilitation but also them who clapped https://t.co/lfFqrPnv9n'"
0,1459156541316243494,Shekhar05357678,1431267188632002568,"b""FYI, there are many people who have problem with Gandhi ideology.That's a fact.Certainly not everyone like to show the next cheek after getting slapped in one.We like to stop the hand in the first attempt only &amp; give two slaps on the culprits face\n\n#kanganaranuat \n#KanganaRanaut https://t.co/MNlPOKRgEi"""
0,1459156007142100992,DrAarmishParekh,886943752572600321,"b""@jitu_vaghani So...sir what's your opinion abt #kanganaranuat ..??? She didn't embarrassed our freedom fighters???"""
0,1459155942189068292,Babubhayya5,1238400226190213121,"b'@iMac_too @RahulGandhi Following the consistent ""Chanakya"" policies of helplessness &amp; the speed witnesses are becoming hostile Aryan Khan\'s case is going to Cost NCB a lot if not BJP.\n\nIt will be a Victory of Left J!h@di ecosystem &amp; Rich who can buy crimes of there ladla\'s.\n\n#NCB #kanganaranuat'"
0,1459155927609724928,Adistic4,1352184002015227907,b'BenQ 4k Projector Home Theater\n\nLink: https://t.co/B63b9AKgzP\n\n#Reliance #ShameOnNavikaAndTimesNow #kanganaranuat #KollywoodRulerTHALA #NationalCrushNidhhi #DisneyPlus #DisneyPlusDay #1YearOfSooraraiPottru #GangistanOnSpotify #AllTooWellTenMinuteVersion #Pneumonia #RashidAlvi'
0,1459155831048474627,_pmsalim,124782751,b'I guess #kanganaranuat has misunderstood herself as 21st century Sita and #Modi as Ram?'
0,1459155714748784644,siddharthjourno,1292415606,b'Astonishing @NSUIMaha submitted  application to the Superintendent of Yerawada Mental Hospital with a request to admit #kanganaranuat in hospital for her statements on India\xe2\x80\x99s freedom .Activists urged that her mental health is bad and she needs treatment immediately. https://t.co/7yDamLYedn'
0,1459155630237917211,Shekhar05357678,1431267188632002568,"b""That person made a movie all by herself in honour of one of the most prominent martyr. So just STFU and understand what she actually meant. Else you always have a option to ignore if you don't like something. \n\n#kanganaranuat \xe2\x9d\xa3\xef\xb8\x8f\n#KanganaRanaut https://t.co/IUnMilfAu9"""
0,1459155591583076359,anushakunmittal,3146704649,b'Why #AkshayKumar is not playing #Savarkar or making Savarkar? \nHe can ask #kanganaranuat to co produce. \nAfraid of another disaster like PM Narendra Modi?'
0,1459155567369281542,anjali_kalia,76586729,b'\xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xa3\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa5\xa4Tonight at 10pmIST let us pray collectively to always walk the path of #true #dharm that is based on #eternal - sanatan laws of #nature - call by @meenapranam #truth #love #karm #light #consciousness #kanganaranuat #NarendraModi #RBI #RBIRetailDirect #peace #dhyan #Crypto https://t.co/LM540ckjvm'
0,1459155312024317953,RahulRaj_0001,1138856863028527105,"b'Insults to freedom fighter,I want police action against #kanganaranuat for freedom only in 2014 comment. https://t.co/BETvmfdRB7'"
0,1459155301383376896,___sarkar_,1270729299398623232,b'Freedom of Lie #kanganaranuat #2014 https://t.co/ARzyQPmgA9'
0,1459155269447925770,M_Sharma2017,912164597192286208,"b'Kangana, navika should be arrested \n\n#kanganaranuat \n#ShameOnNavikaAndTimesNow'"
0,1459155262137196566,SatishDahiya22,3012185298,b'#kanganaranuat was used by BJP to derail the Raffle issue'
0,1459155258270105602,shilpadange1,761237492,b'Disappointed with not only her statements but also of the anchor and the channel. Have some pride about Indian freedom fighters. #kanganaranuat'
0,1459155221200863237,Fab_Thrillers,964573719015211008,"b""@Precisi31493167 @UttamDon5656 Nehru's sacrifices for India's freedom \xf0\x9f\x91\x8d\n#kanganaranuat speaks out, #Congress seeks burnol!"""
0,1459154847912005632,ground_5,3154379534,b'Space saving ideas #interiordesign #interiordecor #Ground5 \n.\n.\n.\n.\n.\n.\n#BabarAzam #ITZY #RedTaylorsVersion #djsnake #kanganaranuat #IndianCricketTeam #India #realestateinvesting #realestatemarket #luxuryrealestate #Indianrealestate https://t.co/xDVLEe7bvb'
0,1459154759441522692,Sandeep28312790,1413051307682766848,"b""And name #kanganaranuat got PADMASHRI AWARD FOR art\nIndia govt Al'so changes difenation of ART\n#ShameOnNavikaAndTimesNow\nLaying and kissing people's for money is ART NOW https://t.co/5nrqY1vzGo#kanganaranuat"""
0,1459154640721694721,GobarDh36871988,1361987781040349187,b'Maybe Kangana is the first piece of brainwashed robot? Big Brother is playing his card. \n\n#kanganaranuat'
0,1459154603447050244,onemevinod,1724195040,b'#BJP queen just need one quality .\n\n#KanganaRanaut #kanganaranuat https://t.co/f3ecHT2mJi'
0,1459154581687083021,vivek_bora,238324942,b'Thrustmaster Ferrari GTE 458 Challenge Edition Racing Game Wheel at 4479\n\nhttps://t.co/S3uIQqBbOI\n\n#kanganaranuat'
0,1459154570328743939,arvins08singh,810033016684810241,"b""@narendramodi177 Netaji Subhash Chandra Bose gave the quote 'you give me blood I will give you freedom'.\n\nThat was Bheekh mein mili hui azaadi.. \n#kanganaranuat fans are one of its kind."""
0,1459154488279777284,mainShivansh,1393861069689421826,b'World cup 2011 winners according to kangana ranuat \n#kanganaranuat https://t.co/uOVUa1aFsP'
0,1459154461360676869,simplysomus,365838773,b'@bainjal Yes please send her #kanganaranuat Get well soon card and some flowers. She Needs healing.. brain main kuch chemical locha hain.'
0,1459154259904122882,NiteshS28,1343579074711728129,"b'#kanganaranuat\n#Shamefull why did u did this movie when according to you , you got independence after 2014?? https://t.co/AndW716Iwn https://t.co/qOnVEw4Gct'"
0,1459154225229963279,cameow_7,81167247,b'An ironically ridiculous moment when #kanganaranuat thinks India got its freedom in 2014 and BJP comes after her. LoL \xf0\x9f\x98\x82 https://t.co/izgwK4JVsr'
0,1459154201976606726,Fab_Thrillers,964573719015211008,"b""@narendramodi177 #Nehru #Jinnah didn't sacrifice their lives for #India 's freedom but worked for Britishers, received allowances &amp; betrayed Bhagat Singh, Chandrashekhar Azad. Then, they became prime minister.\n#Congress cheated #Hindus &amp; abuse #Hindutva\n#kanganaranuat you are absolutely right \xf0\x9f\x91\x8d"""
0,1459153718872580099,EramSheikh10,1290179245705134081,b'Next Day Lazy Feel Hotha hy\nhttps://t.co/WlxroDHVYV please like share and subscribe to my channel\nSubsc\n#AllTooWellTenMinuteVersion #BabarAzam #CanadaRemembers #DisneyPlus #fridaymorning #GERLIE #Hasan_Ali #ITZY\xe5\x88\x9dM\xe3\x82\xb9\xe3\x83\x86 #JISOO #kanganaranuat #LastBreathMV #Pakistan #UmarIsTheBoss https://t.co/qcQmM74iuz'
0,1459153710836187144,Pandeylogic,1297197924879757313,b'@gauravcsawant &amp; @gauravbh are as pathetic as @navikakumar &amp; #kanganaranuat if not worse. https://t.co/ThL9O881iR'
0,1459153575741853703,AnandAnkush7,1132649275094003712,b'Dear #Bollywood  and so called #Bhakts  Do you have the guts to trend #Boycottkanganaranuat ? \n#kanganaranuat #KanganaRanaut #BJP'
0,1459153366412447751,ThoughtsManishJ,1456073277223227392,b'I Love \xe2\x9d\xa4\xef\xb8\x8f you #kanganaranuat'
0,1459153355914158087,Sandeep28312790,1413051307682766848,b'NSUI Maharashtra State President @amirshaikh_INC along with State Office Bearers gave application to the Superintendent of Yerawada Mental Hospital with the request to admit #kanganaranuat in the mental hospital for her offensive statement on India freedom https://t.co/nBfE450g87'
0,1459153349459206146,arias37993442,1228574790950191106,b'Kangana is an ignoramus !  \n\nBut what is #Navikakumar s excuse ??? An Editor cannot claim to be ignorant or slow witted ! Why did she let it pass and smile giddily ? \n\n#kanganaranuat #Navikakumar'
0,1459153294266302468,tamilansathya2,1372418468100763648,b'Do not despise the freedom you have gained by striving for your selfishness.!\n\n#ShameOnNavikaAndTimesNow\n#kanganaranuat https://t.co/hg3MxJnbYV'
0,1459153118747402256,GulvindarS,1346701761554354177,b'all students are confused\n\n#kanganaranuat #KanganaRanautDeshdrohi #Kangana_Ranaut  #SemiFinal https://t.co/ZA0CFtpdqk'
0,1459153046286462976,FarihaMubashir,1377647165397295107,"b'https://t.co/JmYJVJxKI3\nReel is always reel. How you try show real. Kangana Ranaut is worker of BJP. She always speak silly. If we got independent in 2014, then before, how she work in industry industry. She always speak Idiot and silly talker.\xf0\x9f\x98\x8a\n#kanganaranuat  #KanganaRanaut'"
0,1459152938375385090,its_Rajendra,1021385145645969408,"b""This is [dup] jansi ki Rani during 2014 freedom struggle!! \xf0\x9f\x98\x82 This women utters anything but I bet she won't  come into politics because that will a tough \nplace for her as she is only a keyboard warrior &amp; can only utter nonsense sitting on sofa. #kanganaranuat https://t.co/6Z6b7r1gI6"""
0,1459152927059107840,SaifUlIslam_i,772512590438158338,"b""One has to understand why #KanganaRanuat is showing courage; it's only bcoz she learned by now that the instrumental contribution of #Muslims in freedom struggle.\n\n#Islamophobia pushed her to deny d truth. In enmity to Muslims, she will go possibly low.\n\n#ShameOnNavikaAndTimesNow https://t.co/1Boipky3C2"""
0,1459152837812703247,letter2piyush,2430410064,"b""@MANJULtoons @PMOIndia @narendramodi plz educate ur stupid followers. They will earn money by making films on freedom fighters but will bark against them in real life. @BJP4India u guys won't say a thing, sharam karo #kanganaranuat"""
0,1459152811984367620,GulvindarS,1346701761554354177,b'this is reality of today \n\n#kanganaranuat #KanganaRanautDeshdrohi #Kangana_Ranaut https://t.co/kdXdXL0zjJ'
0,1459152547814412290,IndSpeaks_,2925677169,"b'@NargisBano_ Well!! @CPMumbaiPolice has always been civilized &amp; elite force regardless of the ruling party. once they throw ball, Kongana will be run out for sure. \n\n#kanganaranuat'"
0,1459152502671040516,anilkumar1000re,2232624488,b'#kanganaranuat entire nation is with her except congress bhakths'
0,1459152311037530115,D7349181464,1385578394591514624,b'@Susmita_Speaks @bainjal @vineetjaintimes @TimesNow @navikakumar Why #kanganaranuat accepted #PadmaShri as it doesn\xe2\x80\x99t belong to after 26-05-14 #NarendraModi ji\xe2\x80\x99s independent #NewIndia \xf0\x9f\x98\x9c https://t.co/ZWJgzgxSXb'
0,1459152271342714883,Hig44,28670565,b'.@nitin_gadkari .@smritiirani .@dpradhanbjp .@HardeepSPuri .@JM_Scindia .@AshwiniVaishnaw \n\nWhat do you think about #Crypto ?\n\nhttps://t.co/2IlsWf6RKc\n\n#cryptocurrency #CryptoNews #altcoin #Crypto #100xCoin #100xGems #India #kanganaranuat https://t.co/w0okqBECpu'
0,1459152029549424643,LogicalIndians,2264849412,"b""While many said she had insulted the country's freedom fighters and their sacrifice, some politicians demanded the government to withdraw her Padma Shri award.\n\n#kanganaranuat #PadmaAwards2021\n\nhttps://t.co/3RRh1Pfjwt"""
0,1459151886381031430,dubey34276,764773793898299393,"b'not only congress, so many others like Bhagat Singh, Chandrashekhar Azad, Bismillah, Udham Singh sacrificed their lives to get us our freedom - the reason you and I and Kangana can lead a free life. And she insulted them all, she insulted INDIA !\n#kanganaranuat'"
0,1459151873781477379,muktpanchi,1242152366155202563,b'She wanted to trend her name and guess what? Its trending.\n#kanganaranuat'
0,1459151861601079297,devash92,970626740,b'@BittuTuFanii @sonu_bjp07 \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\nand they laughed at #kanganaranuat \nReally man this guy is all above comedians! Even mr bean fails! \n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
0,1459151802469949503,BhaktWine,705176594,b'Kangana Ranaut agar kisi thele pe jaaake golagappe bhi khale toh bhi news bn jaaye !!! So what is this point ki #kanganaranuat surkhiyo mai rhene k liye ye kar rahi hai !!!!! She speaks her mind and if her thoughts make you angry then stop watching her .'
0,1459151601411657733,cricskill,833341968419737600,b'Design transcends agenda. It speaks to the politics of optimism.\n\n#instafashion #photography #lifestyle #explorepage #like #design #photooftheday #fashionstyle #onlineshopping #30DaysToSidharthsBday #StrongerInsideOut #kanganaranuat \n\nhttps://t.co/cyMKjOveGe https://t.co/sSMKgfwlq8'
0,1459151507975143434,travel7soul,1446734635,b'@TimesNow 1st why you telecast such thing ? \n\n2nd why anchor Navika as agreeing to her point and intact praises her the way she speaks \n\n3rd people sitting and clapping \xf0\x9f\x91\x8f where they bjp / rss / times group ?? \n\n4th Is times group or navika apologies for it ? \n\n#kanganaranuat'
0,1459151372260098051,AdityaR24138857,1353663656714711041,b'#KanganaRanaut so fresh &amp; beautiful\n#kanganaranuat https://t.co/chIMw6ckGb'
0,1459151327838175241,Sir_R_U_L,1401766601469272066,"b'What to make of the various utterances of  #kanganaranuat.\n\nIs she really unhinged, insane, unintelligent, and ignorant as her detractors claim, or is there a motive?\n\nRead and share\nhttps://t.co/fRKMRjDWrP https://t.co/bZsVvhWiWa'"
0,1459151165992570880,hansum_feroz,274893836,"b""@TimesNow What was @navikakumar  doing when #kanganaranuat made that statement. Why couldn't she intervene?\nOnly after the public outcry such statements are coming from @TimesNow\nThis shows their fake nationalism..\nThese paid media are loyal to the ones who pay them not to the country."""
0,1459151128445140996,raosahab____,769012221368213504,"b'#kanganaranuat why did u did this movie when according to you , you got independence after 2014?? https://t.co/kaj11UBaPs'"
0,1459151124674461696,newageghalib,1242727205215461377,b'The world has Wikipedia and India has biki-media\xf0\x9f\x99\x8f\n#kanganaranuat https://t.co/g5lWtsewOS'
0,1459151083327012869,Shahbaz67324106,1269974927580463107,"b'#kanganaranuatPolice complaint filed against Kangana Ranaut for calling Congress govt era an extension of British Rule.\n\nMeanwhile Sanghi bois : Koi fayda nhi, hum hain na...\n\n#kanganaranuat https://t.co/zo6sZkroPr'"
0,1459150864313032704,kunvarsinghhh,1103277057717395456,"b""Freedom is not found in begging, madam would have to sacrifice for it. You did MahatmaGandhi,Bhagat Singh,ChandraShekharAzad And don't know how many people sacrificed.Anyway,what is the difference,in the summit of fools, there are only fools.#GodiMedia\n#Navikakumar #kanganaranuat https://t.co/ttqskjgQ9R"""
0,1459150860936638469,ShivamA71128407,1150269629823983617,b'@Kunalkurle7 #kanganaranuat  so should we forget the sacrifice of our freedom fighter.Those who were martyred at such a young age . did not get any award.'
0,1459150743655440388,anandkopare,1210779942,b'I appeal to @PMOIndia and @rashtrapatibhvn to \nWithdraw Kangana Ranaut\xe2\x80\x99s Padma Shri\xe2\x80\x99: for her statement : \xe2\x80\x98Independence was bheek\xe2\x80\x99 \n\n#kanganaranuat'
0,1459150505523830790,bhavesh_surname,1155886220141985792,"b""So, as the award wapsi gang didn't get any of the awards this year, they're now down to forcing people who got one, to return theirs.\n\n#AwardWapsiGangReturns\n#kanganaranuat \n#freedomOfExpression"""
0,1459150247607762945,SaifAli85633018,1411266490158915584,b'#AUSvsPAK #ITZY #lockdown #kanganaranuat #JISOO #hassan_ali #RedTaylorsVersion #PAKvAUS #ShaheenShahAfridi #BabarAzam #djsnake #AllTooWellTenMinuteVersion #hassan_ali Indian Army with local youth in J &amp;K https://t.co/1lnkd357Jv'
0,1459149943164133388,HYDRADY65741441,1452554530239889408,b'#kanganaranuat Me to those people who are asking kangana to return padmashree :- https://t.co/ryQOFW6kGi'
0,1459149854811164674,SaifAli85633018,1411266490158915584,b'#RedTaylorsVersion #PAKvAUS #ShaheenShahAfridi #BabarAzam #djsnake #AllTooWellTenMinuteVersion #hassan_ali #JISOO #kanganaranuat #lockdown #ITZY #AUSvsPAK Indian Army with local youth in J &amp;K https://t.co/4lWawVm7id'
0,1459149679984365572,yaps9,1033997960,b'Who said this?? \nIs this some kinda editorial?? \n\n#Editor who?? \n\n#kanganaranuat https://t.co/eFFSSnLYQ0'
0,1459149649604792326,MountainManFM,1452882949720854535,b'Need an IQ test.\n\n#kanganaranuat'
0,1459149498945470466,cricskill,833341968419737600,b'Web design is not just about creating pretty layouts. It\xe2\x80\x99s about understanding the marketing challenge behind your business.\n\n#fashionblogger #beauty #ootd #fashionista #instafashion #photography #lifestyle #explorepage #StrongerInsideOut #kanganaranuat \n\n https://t.co/cyMKjOveGe https://t.co/SQQf1OD8et'
0,1459149495720034305,mohdtalha,76896314,b'@TimesNow You should have had the guts to stop #kanganaranuat then &amp; there when she started talking filth. Disgusting.'
0,1459149488975605763,MyqShre,1188863838621335554,b'Looks like #kanganaranuat got high after getting #PadmaShri award recently.... #KanganaRanautDeshdrohi #KanganaRanaut #KanganaRunOut \n\n#Shame #ShameOnNavikaAndTimesNow #shameonkangana https://t.co/4ONyqpMNiW'
0,1459149470491242500,VaishnaviNaid12,933762864136929280,"b'#kanganaranuat please control your tongue.... Or someone will chop it.... You degrading the ""Freedom Fighter\'s"" of My Country. What a Disgusting Creature you are \xf0\x9f\x92\xa6\xf0\x9f\x92\xa6\xf0\x9f\x92\xa6\xf0\x9f\x92\xa6\xf0\x9f\x92\xa6 https://t.co/4jruSoY983'"
0,1459149406993674240,nsui,16323656,b'NSUI Maharashtra State President @amirshaikh_INC along with State Office Bearers gave application to the Superintendent of Yerawada Mental Hospital with the request to admit #kanganaranuat in the mental hospital for her offensive statement on India\xe2\x80\x99s freedom &amp; freedom fighters. https://t.co/eUL3Zw33Du'
0,1459149300403879941,aaryan_khan95,1280828107423809537,b'Is it real #kanganaranuat .? https://t.co/CGLF34J85F'
0,1459149269697323010,ritikasuper,3064008962,"b'to maintain peace and harmony in the country #kanganaranuat should be behind bars, an influential person should not be given undue advantage of his or her status.'"
0,1459149167276662786,NaRoCo6,1412395957136748548,b'#kanganaranuat Shame on your statement. you insulted freedom fighters. https://t.co/GDDpV6Cp1K'
0,1459148874417786889,drgaganbhagat,300636850,"b'I am ashamed of Myself that ,why I watched the movies of this lady, she has abused every life sacrificed for archiving Freedom.. \n#kanganaranuat https://t.co/yqPYI9PPZ8'"
0,1459148869447544834,navneetc2010,3310586660,"b'@rashtrapatibhvn \nFiles a complaint to the honourable President of india, to withdraw the padma sri award from #kanganaranuat \nShe must be sued according to the law of this country. She is insulting the highest office of the India. https://t.co/tObOf3YmfG'"
0,1459148802539999236,Bharat_Varshi,952992943,b'#kanganaranuat Full Statement \n\n https://t.co/L4XWeJTSbm'
0,1459148750459265028,atulrobo,561864505,"b'#kanganaranuat\n\nWhen in future if @INCIndia return to power, think about what will happen to @aajtak godi media, kangana.'"
0,1459148544514801664,SattarFarooqui,2155425056,"b""Padma Shri for #kanganaranuat\n&amp; Job Termination for Dr Kafeel Khan who saved the children!\n\nHe's terminated despite getting clean chit from UP govt. and High Court!\n\n@HansrajMeena @BDUTT @arvindgunasekar @rohini_sgh\n\nRaise your voice #JusticeForKafeelKhan \nhttps://t.co/9tBlpoYshb"""
0,1459148533697695754,RiyazHanfi,1041754187283935234,b'@optrisod @Vini_J26 @RahulGandhi @Radhika_Khera #Shame not finding words to express my views\n\n#kanganaranuat'
0,1459148496871702535,Himanshuk_inc,2690035488,b'True Indian never listen word which was used by #kanganaranuat. How Navika and TimesNow listen this word.\n#ShameOnNavikaAndTimesNow https://t.co/W8rkbAagbA'
0,1459148466538496000,cricskill,833341968419737600,"b'Every great design begins with an even better story."" -- Lorinda Mamo, designer.\n\n #trending #style #love #trendy #trend #instagram #instagood #fashionblogger #beauty #30DaysToSidharthsBday\n#StrongerInsideOut #kanganaranuat #ArrestRajeevShukla\n\nhttps://t.co/cyMKjOveGe https://t.co/qaO8p2hDRz'"
0,1459148441922117633,YusufJamil14,4156642332,b'@TimesNow @navikakumar now Clarifications on Comment of #kanganaranuat\n\n#ShameOnNavikaAndTimesNow\n\n@_garrywalia https://t.co/EHNE1YJH44'
0,1459148398913732617,Sazishulhaque,1324116254693625857,b'@himantabiswa Surely #kanganaranuat statement.!!'
0,1459148284057038849,vivek_bora,238324942,"b""Distrito Urbano Women's Palazzo Relaxed Pants @ 262\n\nSize 32 : https://t.co/CK978xyHjJ\n\n#kanganaranuat"""
0,1459148089185353732,kunvarsinghhh,1103277057717395456,b'The answer to this will have to be asked from the headmaster of WhatsApp University that why are these two toppers confused about independence? #kanganaranuat https://t.co/5LwiMGBYJr'
0,1459148029911461891,puranatv,1393237240420048900,"b""However, leftists &amp; islamists are constantly twisting her statement hoping to get her arrested somehow.\n\nBut they can't do it because nothing did she say was wrong. And it wouldn't hold for a second in the court of law. \n\nProud of #kanganaranuat for speaking her mind."""
0,1459147899678466069,IQueenBee2,1348976640555057154,"b""Many people are shocked by Kangana Ranaut's award. \n  \n#kanganaranuat #KanganaRanaut https://t.co/hq8497GOgm"""
0,1459147577148858368,kunvarsinghhh,1103277057717395456,"b'These are 2 great toppers of whatsapp university, one says that India got independence on 99 years lease.And the other says that India got real independence in 2014.Who taught them? #GodiMedia\n#BJP #TimesNowSummit #Navikakumar\n#kanganaranuat https://t.co/fN5YiwiOo8'"
0,1459147540910284835,dheeraj_garg_,1227210148088696832,b'Kangana is a dangerous distraction from Rafale scam.\n#kanganaranuat #RafaleScam \n@INCIndia @Voice_Opressed'
0,1459147522174111752,cricskill,833341968419737600,b'Getting a quality website is not an expenses but rather an investment. \n\n#trends #fashion #trending #style #love #trendy #follow #trend #instagram #instagood #fashionblogger #30DaysToSidharthsBday #StrongerInsideOut\n#kanganaranuat\n\nhttps://t.co/cyMKjOveGe https://t.co/KecxzI06IY'
0,1459147331123568643,guy_ruthless,1372884522665082880,b'Next question ; Rahul Gandhi ji what is the difference      between  donkey and ass\n#MotivationalQuotes \n#kanganaranuat \n#Hinduism https://t.co/mT6OFqM32P'
0,1459147279416266758,1mani1pbi,1288173085468721154,b'#kanganaranuat spotted here... https://t.co/D1SHQ18IFw'
0,1459147230229708803,Neel_Chak,1372863478223024128,"b'#kanganaranuat  called indian freedom ""alms"" as in "" bheekh"".\n\nWhere are the so called nationalists? \nfor examples @amitmalviya  @JPNadda @anjanaomkashyap  @navikakumar  ? \n\n Where are you all? \n\nWhere is the so called national party @BJP4India  ?'"
0,1459147208503160832,sahu_in,514848242,"b""I remember somewhere in 2016-17 Congress's tukde tukde gang was asking Freedom, No wonder why they have objections with Kangana \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\n\n#kanganaranuat\n@nawabmalikncp"""
0,1459147170939035649,GERMANY_FIXED,1354006719630897152,b'ABOUT TO WITHDRAW 6.3 MILLION @GERMANY_FIXED #GERLIE #shaheenafridi #Saitama #YouTube #VALORANT #kanganaranuat #KanganaRanaut #SouthAfrica https://t.co/PDlBOBkbbr https://t.co/yyxB4Z2b68'
0,1459147134859579393,RaeesKh62121937,1171420128988106754,b'@zoo_bear @vineetjaintimes You woke up finaly just why did you didnt say anything in front of kangna are you scared with this mental? \n#kanganaranuat'
0,1459147094170558472,bhuvanaseshan,606925806,b'How much farther are u gonna take image building! u say India got independence in 2014!!! Actual direct insult to all those who fought for this great nation! IMHO this is truly anti Indian. \n#kanganaranuat \nShameful statement. Keep ur chamchagiri to urself. We hv spine &amp; pride!'
0,1459147038113681412,pressboltnews,1175808456999100416,"b""#kanganaranuat's \xe2\x80\x98India got freedom in 2014\xe2\x80\x99 insult to freedom fighters: Twitter Reacts #pressboltnews\n\nhttps://t.co/XUMZyGWEoa"""
0,1459146993524084746,PhunnyRabia,1272944392735649793,b'Independence Struggle - Behind The Scenes.\n\n#kanganaranuat https://t.co/40lQKHSiUk'
0,1459146911718383619,TawfikShaikh12,1379766150809051136,"b""#traitorkangna\n#kanganaranuat \nif we independent in 2014 then pls let us know about Shahid Bhagat Singh and all freedom fighter's sacrifice."""
0,1459146829405163521,Satyalivelko,819576172375842817,b'Times Now Clarifications on Comment of #kanganaranuat\n\n#ShameOnNavikaAndTimesNow\n\n@_garrywalia https://t.co/yxi7XTp4l5'
0,1459146610114396165,Divyans98376189,1367730472013340677,b'You should return award that was started in 1955. Coz you think indepence came in 2014. #kanganaranuat'
